مهندسی کامپيوتر علم و صنعت ايران,14 آزمون کانون در1 سال,219 منطقه 2,702 کشور
مهندسی عمران صنعتی شريف,16 آزمون کانون در1 سال,442 منطقه 1,705 کشور
مهندسی کامپيوتر علم و صنعت ايران-نوبت دوم,47 آزمون کانون در3 سال,442 منطقه 1,705 کشور
علوم کامپيوتر دانشگاه تهران,89 آزمون کانون در3 سال,221 منطقه 2,707 کشور
علوم کامپيوتر دانشگاه تهران,141 آزمون کانون در4 سال,223 منطقه 2,709 کشور
مهندسی مکانيک دانشگاه تهران,58 آزمون کانون در2 سال,224 منطقه 2,711 کشور
مهندسی برق دانشگاه تهران,25 آزمون کانون در2 سال,446 منطقه 1,714 کشور
علوم کامپيوتر دانشگاه تهران,81 آزمون کانون در3 سال,45 منطقه 3,719 کشور
مهندسی شيمی صنعتی شريف,19 آزمون کانون در4 سال,452 منطقه 1,723 کشور
علوم کامپيوتر دانشگاه تهران,55 آزمون کانون در3 سال,227 منطقه 2,725 کشور
مهندسی مکانيک صنعتی شريف,38 آزمون کانون در2 سال,229 منطقه 2,729 کشور
مهندسی برق صنعتی اميرکبير,10 آزمون کانون در1 سال,457 منطقه 1,732 کشور
مهندسی برق صنعتی اميرکبير,38 آزمون کانون در2 سال,231 منطقه 2,738 کشور
مهندسی کامپيوتر دانشگاه بيرجند,32 آزمون کانون در2 سال,231 منطقه 2,738 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,23 آزمون کانون در1 سال,233 منطقه 2,741 کشور
مهندسی کامپيوتر خواجه نصير تهران,40 آزمون کانون در2 سال,234 منطقه 2,742 کشور
مهندسی مکانيک دانشگاه تهران,55 آزمون کانون در2 سال,235 منطقه 2,743 کشور
مهندسی صنايع و سيستم ها صنعتی شريف,18 آزمون کانون در1 سال,237 منطقه 2,748 کشور
مهندسی برق صنعتی اميرکبير,71 آزمون کانون در3 سال,467 منطقه 1,750 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,36 آزمون کانون در1 سال,238 منطقه 2,760 کشور
مهندسی برق صنعتی اميرکبير,55 آزمون کانون در3 سال,239 منطقه 2,761 کشور
مهندسی برق صنعتی اميرکبير,46 آزمون کانون در3 سال,47 منطقه 3,766 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,36 آزمون کانون در2 سال,242 منطقه 2,767 کشور
مهندسی برق صنعتی اميرکبير,11 آزمون کانون در1 سال,243 منطقه 2,770 کشور
رياضيات و کاربردها صنعتی شريف,63 آزمون کانون در2 سال,49 منطقه 3,770 کشور
مهندسی برق صنعتی اميرکبير,90 آزمون کانون در3 سال,483 منطقه 1,777 کشور
مهندسی برق دانشگاه تهران,102 آزمون کانون در3 سال,245 منطقه 2,777 کشور
علوم کامپيوتر صنعتی اميرکبير,33 آزمون کانون در1 سال,246 منطقه 2,780 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,63 آزمون کانون در3 سال,247 منطقه 2,782 کشور
مهندسی شيمی صنعتی شريف,19 آزمون کانون در3 سال,491 منطقه 1,788 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,41 آزمون کانون در2 سال,250 منطقه 2,792 کشور
علوم کامپيوتر صنعتی اميرکبير,26 آزمون کانون در1 سال,250 منطقه 2,792 کشور
مهندسی مکانيک دانشگاه تهران,18 آزمون کانون در1 سال,495 منطقه 1,795 کشور
مهندسی کامپيوتر صنعتی اصفهان,153 آزمون کانون در4 سال,497 منطقه 1,798 کشور
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری
مهندسی برق صنعتی شريف,14 آزمون کانون در1 سال,77 منطقه 3,1147 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,60 آزمون کانون در2 سال,370 منطقه 2,1162 کشور
مهندسی مکانيک صنعتی اميرکبير,28 آزمون کانون در1 سال,721 منطقه 1,1172 کشور
مهندسی برق صنعتی اميرکبير- پرديس خودگردان,21 آزمون کانون در2 سال,725 منطقه 1,1181 کشور
مهندسی کامپيوتر علامه طباطبايی تهران,204 آزمون کانون در5 سال,376 منطقه 2,1186 کشور
مهندسی مکانيک صنعتی اميرکبير,38 آزمون کانون در2 سال,376 منطقه 2,1186 کشور
مهندسی صنايع و سيستم ها صنعتی شريف,13 آزمون کانون در1 سال,376 منطقه 2,1186 کشور
مهندسی کامپيوتر علم و صنعت ايران,70 آزمون کانون در3 سال,379 منطقه 2,1189 کشور
مهندسی کامپيوتر خواجه نصير تهران-نوبت دوم,63 آزمون کانون در2 سال,381 منطقه 2,1191 کشور
مهندسی هوا فضا صنعتی شريف,38 آزمون کانون در1 سال,84 منطقه 3,1196 کشور
مهندسی عمران صنعتی شريف,22 آزمون کانون در2 سال,385 منطقه 2,1201 کشور
مهندسی برق علم و صنعت ايران,61 آزمون کانون در3 سال,85 منطقه 3,1204 کشور
مهندسی شيمی صنعتی شريف,19 آزمون کانون در1 سال,388 منطقه 2,1211 کشور
مهندسی مکانيک صنعتی اميرکبير,7 آزمون کانون در1 سال,744 منطقه 1,1221 کشور
مهندسی صنايع و سيستم ها دانشگاه تهران,24 آزمون کانون در1 سال,393 منطقه 2,1224 کشور
مهندسی برق خواجه نصير تهران,9 آزمون کانون در1 سال,86 منطقه 3,1224 کشور
مهندسی مکانيک صنعتی اميرکبير,23 آزمون کانون در1 سال,394 منطقه 2,1229 کشور
مهندسی عمران صنعتی شريف,73 آزمون کانون در5 سال,754 منطقه 1,1234 کشور
علوم کامپيوتر علم و صنعت ايران,22 آزمون کانون در1 سال,397 منطقه 2,1244 کشور
مهندسی کامپيوتر صنعتی شريف - پرديس خود گردان,135 آزمون کانون در3 سال,398 منطقه 2,1246 کشور
مهندسی برق علم و صنعت ايران,22 آزمون کانون در2 سال,768 منطقه 1,1253 کشور
علوم کامپيوتر علم و صنعت ايران,14 آزمون کانون در1 سال,400 منطقه 2,1255 کشور
مهندسی کامپيوتر علم و صنعت ايران-نوبت دوم,40 آزمون کانون در2 سال,402 منطقه 2,1260 کشور
مهندسی شيمی صنعتی شريف,167 آزمون کانون در7 سال,775 منطقه 1,1265 کشور
مهندسی مکانيک صنعتی اميرکبير,48 آزمون کانون در2 سال,406 منطقه 2,1273 کشور
مهندسی شيمی صنعتی شريف,15 آزمون کانون در2 سال,782 منطقه 1,1276 کشور
مهندسی مکانيک دانشگاه تهران,294 آزمون کانون در7 سال,408 منطقه 2,1281 کشور
مهندسی مکانيک صنعتی اميرکبير,93 آزمون کانون در3 سال,408 منطقه 2,1281 کشور
مهندسی کامپيوتر علم و صنعت ايران,309 آزمون کانون در7 سال,410 منطقه 2,1284 کشور
مهندسی کامپيوتر فردوسی مشهد,127 آزمون کانون در4 سال,411 منطقه 2,1295 کشور
مهندسی برق علم و صنعت ايران,156 آزمون کانون در7 سال,90 منطقه 3,1295 کشور
مهندسی شيمی دانشگاه تبريز,77 آزمون کانون در3 سال,782 منطقه 1,1308 کشور
مهندسی شيمی صنعتی شريف,27 آزمون کانون در1 سال,807 منطقه 1,1317 کشور
مهندسی پزشکی صنعتی اميرکبير,23 آزمون کانون در1 سال,418 منطقه 2,1317 کشور
مهندسی مکانيک صنعتی اميرکبير,51 آزمون کانون در2 سال,94 منطقه 3,1319 کشور
مهندسی کامپيوتر خواجه نصير تهران-نوبت دوم,67 آزمون کانون در2 سال,810 منطقه 1,1325 کشور
مهندسی برق صنعتی اميرکبير,138 آزمون کانون در3 سال,817 منطقه 1,1333 کشور
مهندسی صنايع و سيستم ها دانشگاه تهران,15 آزمون کانون در1 سال,425 منطقه 2,1347 کشور
رشته قبولی,"تعداد  آزمون ها(در مجموع چند سال)",رتبه در منطقه,رتبه کشوری
مهندسی مکانيک دانشگاه تهران,74 آزمون کانون در2 سال,304 منطقه 2,946 کشور
مهندسی کامپيوتر خواجه نصير تهران,28 آزمون کانون در1 سال,305 منطقه 2,949 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,13 آزمون کانون در1 سال,307 منطقه 2,952 کشور
مهندسی برق دانشگاه تهران,36 آزمون کانون در2 سال,307 منطقه 2,952 کشور
مهندسی هوا فضا صنعتی شريف,68 آزمون کانون در2 سال,583 منطقه 1,957 کشور
مهندسی عمران صنعتی شريف,73 آزمون کانون در4 سال,311 منطقه 2,960 کشور
مهندسی برق علم و صنعت ايران,51 آزمون کانون در1 سال,311 منطقه 2,960 کشور
مهندسی کامپيوتر دانشگاه تهران,50 آزمون کانون در2 سال,65 منطقه 3,960 کشور
مهندسی مکانيک صنعتی شريف,50 آزمون کانون در2 سال,66 منطقه 3,962 کشور
مهندسی مکانيک دانشگاه تهران,14 آزمون کانون در1 سال,596 منطقه 1,977 کشور
مهندسی کامپيوتر شهيد بهشتی تهران,14 آزمون کانون در1 سال,316 منطقه 2,988 کشور
مهندسی برق علم و صنعت ايران,24 آزمون کانون در1 سال,318 منطقه 2,993 کشور
مهندسی مکانيک دانشگاه تهران,56 آزمون کانون در3 سال,321 منطقه 2,997 کشور
مهندسی کامپيوتر صنعتی شريف - پرديس خود گردان,154 آزمون کانون در4 سال,323 منطقه 2,1002 کشور
مهندسی مکانيک دانشگاه تهران,27 آزمون کانون در1 سال,617 منطقه 1,1013 کشور
مهندسی کامپيوتر خواجه نصير تهران,99 آزمون کانون در3 سال,624 منطقه 1,1023 کشور
علوم کامپيوتر علم و صنعت ايران,24 آزمون کانون در1 سال,334 منطقه 2,1043 کشور
مهندسی کامپيوتر خواجه نصير تهران,23 آزمون کانون در1 سال,336 منطقه 2,1051 کشور
رياضيات و کاربردها صنعتی شريف,19 آزمون کانون در1 سال,336 منطقه 2,1051 کشور
مهندسی کامپيوتر خواجه نصير تهران,81 آزمون کانون در3 سال,651 منطقه 1,1059 کشور
مهندسی عمران صنعتی شريف,118 آزمون کانون در3 سال,340 منطقه 2,1065 کشور
مهندسی کامپيوتر صنعتی اصفهان,39 آزمون کانون در2 سال,661 منطقه 1,1073 کشور
